Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
148730,Wired Headphones,1,11.99,1/13/2019 13:05,"306 Washington St, Dallas, TX 75001"
147671,Macbook Pro Laptop,1,1700,1/13/2019 13:07,"272 Dogwood St, New York City, NY 10001"
142639,AAA Batteries (4-pack),1,2.99,1/13/2019 13:09,"345 South St, Seattle, WA 98101"
142639,27in 4K Gaming Monitor,1,389.99,1/13/2019 13:09,"345 South St, Seattle, WA 98101"
146244,AA Batteries (4-pack),1,3.84,1/13/2019 13:11,"860 Maple St, Dallas, TX 75001"
148265,Bose SoundSport Headphones,1,99.99,1/13/2019 13:16,"451 Johnson St, Seattle, WA 98101"
144808,34in Ultrawide Monitor,1,379.99,1/13/2019 13:18,"100 Walnut St, San Francisco, CA 94016"
149548,27in FHD Monitor,1,149.99,1/13/2019 13:35,"530 Sunset St, San Francisco, CA 94016"
141504,iPhone,1,700,1/13/2019 13:37,"855 11th St, Seattle, WA 98101"
144709,Wired Headphones,2,11.99,1/13/2019 13:38,"937 River St, Portland, OR 97035"
149535,AA Batteries (4-pack),2,3.84,1/13/2019 13:38,"447 West St, New York City, NY 10001"
141887,AAA Batteries (4-pack),2,2.99,1/13/2019 13:41,"374 10th St, San Francisco, CA 94016"
149035,Lightning Charging Cable,1,14.95,1/13/2019 13:45,"906 Adams St, New York City, NY 10001"
150419,Bose SoundSport Headphones,1,99.99,1/13/2019 13:47,"418 Walnut St, Dallas, TX 75001"
142672,iPhone,1,700,1/13/2019 13:49,"391 Hickory St, Los Angeles, CA 90001"
149661,AA Batteries (4-pack),3,3.84,1/13/2019 13:59,"984 Maple St, Los Angeles, CA 90001"
143478,AAA Batteries (4-pack),2,2.99,1/13/2019 14:05,"91 Maple St, Dallas, TX 75001"
144572,Wired Headphones,1,11.99,1/13/2019 14:08,"967 Jackson St, San Francisco, CA 94016"
143952,Wired Headphones,1,11.99,1/13/2019 14:11,"840 Adams St, San Francisco, CA 94016"
145775,Lightning Charging Cable,1,14.95,1/13/2019 14:11,"512 Forest St, San Francisco, CA 94016"
149458,Wired Headphones,2,11.99,1/13/2019 14:13,"479 Dogwood St, Dallas, TX 75001"
141517,iPhone,1,700,1/13/2019 14:14,"326 Maple St, Los Angeles, CA 90001"
148805,20in Monitor,1,109.99,1/13/2019 14:14,"826 North St, New York City, NY 10001"
146753,Bose SoundSport Headphones,1,99.99,1/13/2019 14:20,"251 Ridge St, Atlanta, GA 30301"
146411,iPhone,1,700,1/13/2019 14:22,"107 Spruce St, Boston, MA 02215"
143977,34in Ultrawide Monitor,1,379.99,1/13/2019 14:27,"934 Maple St, Dallas, TX 75001"
146533,Apple Airpods Headphones,1,150,1/13/2019 14:28,"780 10th St, Atlanta, GA 30301"
146604,Wired Headphones,1,11.99,1/13/2019 14:28,"725 Johnson St, Seattle, WA 98101"
147825,Wired Headphones,1,11.99,1/13/2019 14:31,"608 Church St, Los Angeles, CA 90001"
141488,Bose SoundSport Headphones,1,99.99,1/13/2019 14:33,"133 1st St, Los Angeles, CA 90001"
142177,Macbook Pro Laptop,1,1700,1/13/2019 14:39,"754 1st St, Portland, ME 04101"
147434,Wired Headphones,1,11.99,1/13/2019 14:39,"375 Jefferson St, San Francisco, CA 94016"
145472,Bose SoundSport Headphones,1,99.99,1/13/2019 14:40,"947 Cedar St, Los Angeles, CA 90001"
142308,Google Phone,1,600,1/13/2019 14:41,"767 Sunset St, San Francisco, CA 94016"
142308,Wired Headphones,1,11.99,1/13/2019 14:41,"767 Sunset St, San Francisco, CA 94016"
141757,27in FHD Monitor,1,149.99,1/13/2019 14:47,"116 Walnut St, Portland, OR 97035"
149714,34in Ultrawide Monitor,1,379.99,1/13/2019 14:48,"710 Park St, Los Angeles, CA 90001"
148430,AAA Batteries (4-pack),3,2.99,1/13/2019 14:55,"774 North St, San Francisco, CA 94016"
142190,34in Ultrawide Monitor,1,379.99,1/13/2019 14:58,"356 Walnut St, San Francisco, CA 94016"
143463,USB-C Charging Cable,1,11.95,1/13/2019 14:58,"79 13th St, Dallas, TX 75001"
149805,Macbook Pro Laptop,1,1700,1/13/2019 14:59,"374 9th St, San Francisco, CA 94016"
146850,Wired Headphones,1,11.99,1/13/2019 15:02,"239 Hill St, Austin, TX 73301"
148548,Apple Airpods Headphones,1,150,1/13/2019 15:09,"553 Lake St, Portland, OR 97035"
146772,20in Monitor,1,109.99,1/13/2019 15:14,"108 Cherry St, San Francisco, CA 94016"
146489,AA Batteries (4-pack),1,3.84,1/13/2019 15:16,"224 River St, San Francisco, CA 94016"
145264,USB-C Charging Cable,1,11.95,1/13/2019 15:29,"593 Elm St, Boston, MA 02215"
148382,20in Monitor,1,109.99,1/13/2019 15:31,"622 Lincoln St, San Francisco, CA 94016"
149789,34in Ultrawide Monitor,1,379.99,1/13/2019 15:33,"302 West St, Los Angeles, CA 90001"
145185,Wired Headphones,1,11.99,1/13/2019 15:35,"950 Forest St, San Francisco, CA 94016"
147872,iPhone,1,700,1/13/2019 15:37,"193 Meadow St, San Francisco, CA 94016"
147872,Lightning Charging Cable,1,14.95,1/13/2019 15:37,"193 Meadow St, San Francisco, CA 94016"
142765,Wired Headphones,1,11.99,1/13/2019 15:38,"786 Adams St, Boston, MA 02215"
146896,34in Ultrawide Monitor,1,379.99,1/13/2019 15:38,"667 North St, Portland, OR 97035"
145539,34in Ultrawide Monitor,1,379.99,1/13/2019 15:43,"955 Lincoln St, Boston, MA 02215"
146702,USB-C Charging Cable,1,11.95,1/13/2019 15:44,"187 Forest St, Dallas, TX 75001"
147429,Vareebadd Phone,1,400,1/13/2019 15:52,"622 River St, San Francisco, CA 94016"
144109,AAA Batteries (4-pack),1,2.99,1/13/2019 15:53,"509 Hill St, Dallas, TX 75001"
147844,AA Batteries (4-pack),1,3.84,1/13/2019 15:56,"966 Hill St, Dallas, TX 75001"
150272,Lightning Charging Cable,1,14.95,1/13/2019 15:56,"219 North St, New York City, NY 10001"
142366,20in Monitor,1,109.99,1/13/2019 16:07,"92 West St, San Francisco, CA 94016"
142070,USB-C Charging Cable,1,11.95,1/13/2019 16:12,"356 14th St, Portland, ME 04101"
143536,27in 4K Gaming Monitor,1,389.99,1/13/2019 16:15,"521 Hill St, Dallas, TX 75001"
147078,Bose SoundSport Headphones,1,99.99,1/13/2019 16:19,"277 4th St, Los Angeles, CA 90001"
147177,Apple Airpods Headphones,1,150,1/13/2019 16:32,"376 Cherry St, Boston, MA 02215"
146042,Lightning Charging Cable,1,14.95,1/13/2019 16:33,"919 Forest St, New York City, NY 10001"
148295,AA Batteries (4-pack),1,3.84,1/13/2019 16:33,"191 Chestnut St, Austin, TX 73301"
142772,Vareebadd Phone,1,400,1/13/2019 16:37,"670 Chestnut St, New York City, NY 10001"
150501,Google Phone,1,600,1/13/2019 16:43,"428 Cedar St, Boston, MA 02215"
148623,Lightning Charging Cable,1,14.95,1/13/2019 16:45,"123 River St, New York City, NY 10001"
142969,Apple Airpods Headphones,1,150,1/13/2019 16:47,"769 Washington St, Portland, OR 97035"
147770,Wired Headphones,1,11.99,1/13/2019 16:51,"784 North St, Boston, MA 02215"
148066,Apple Airpods Headphones,1,150,1/13/2019 16:53,"916 Forest St, New York City, NY 10001"
148593,AAA Batteries (4-pack),1,2.99,1/13/2019 16:55,"793 Pine St, Los Angeles, CA 90001"
145106,20in Monitor,1,109.99,1/13/2019 17:04,"300 Jefferson St, Atlanta, GA 30301"
144216,USB-C Charging Cable,1,11.95,1/13/2019 17:06,"143 River St, Portland, OR 97035"
148138,Lightning Charging Cable,1,14.95,1/13/2019 17:07,"220 South St, Dallas, TX 75001"
145018,AAA Batteries (4-pack),1,2.99,1/13/2019 17:10,"676 South St, New York City, NY 10001"
142818,AAA Batteries (4-pack),2,2.99,1/13/2019 17:16,"295 Church St, San Francisco, CA 94016"
146704,Lightning Charging Cable,2,14.95,1/13/2019 17:26,"934 Lake St, Boston, MA 02215"
143884,AAA Batteries (4-pack),2,2.99,1/13/2019 17:27,"297 Ridge St, Los Angeles, CA 90001"
142585,Lightning Charging Cable,1,14.95,1/13/2019 17:34,"712 1st St, Dallas, TX 75001"
149469,Wired Headphones,1,11.99,1/13/2019 17:34,"415 Walnut St, San Francisco, CA 94016"
148826,AAA Batteries (4-pack),1,2.99,1/13/2019 17:40,"628 8th St, San Francisco, CA 94016"
146228,AAA Batteries (4-pack),7,2.99,1/13/2019 17:44,"722 South St, Dallas, TX 75001"
150350,AAA Batteries (4-pack),1,2.99,1/13/2019 17:45,"995 Park St, New York City, NY 10001"
141907,USB-C Charging Cable,1,11.95,1/13/2019 17:46,"812 13th St, Seattle, WA 98101"
142663,Lightning Charging Cable,1,14.95,1/13/2019 17:50,"810 Hill St, New York City, NY 10001"
147557,Apple Airpods Headphones,1,150,1/13/2019 17:54,"210 West St, Atlanta, GA 30301"
147812,Apple Airpods Headphones,1,150,1/13/2019 17:55,"546 Walnut St, Los Angeles, CA 90001"
148916,AAA Batteries (4-pack),1,2.99,1/13/2019 18:05,"978 2nd St, San Francisco, CA 94016"
144562,AAA Batteries (4-pack),2,2.99,1/13/2019 18:08,"984 12th St, San Francisco, CA 94016"
150201,27in 4K Gaming Monitor,1,389.99,1/13/2019 18:11,"37 Highland St, Atlanta, GA 30301"
142331,USB-C Charging Cable,1,11.95,1/13/2019 18:13,"523 11th St, Austin, TX 73301"
149393,iPhone,1,700,1/13/2019 18:17,"43 Ridge St, San Francisco, CA 94016"
145741,Apple Airpods Headphones,1,150,1/13/2019 18:28,"259 Cherry St, Los Angeles, CA 90001"
149646,USB-C Charging Cable,1,11.95,1/13/2019 18:33,"830 North St, San Francisco, CA 94016"
144559,AAA Batteries (4-pack),1,2.99,1/13/2019 18:35,"319 Elm St, New York City, NY 10001"
147171,AA Batteries (4-pack),1,3.84,1/13/2019 18:35,"492 Willow St, San Francisco, CA 94016"
148242,AA Batteries (4-pack),1,3.84,1/13/2019 18:38,"634 Elm St, San Francisco, CA 94016"
141566,27in FHD Monitor,1,149.99,1/13/2019 18:41,"693 Wilson St, San Francisco, CA 94016"
148355,Bose SoundSport Headphones,1,99.99,1/13/2019 18:43,"990 Cherry St, San Francisco, CA 94016"
148614,USB-C Charging Cable,2,11.95,1/13/2019 18:43,"727 Church St, San Francisco, CA 94016"
146347,AA Batteries (4-pack),1,3.84,1/13/2019 18:47,"811 Lake St, Boston, MA 02215"
147515,Wired Headphones,1,11.99,1/13/2019 18:48,"984 8th St, San Francisco, CA 94016"
146200,Lightning Charging Cable,1,14.95,1/13/2019 18:50,"324 Johnson St, San Francisco, CA 94016"
150206,Google Phone,1,600,1/13/2019 18:55,"443 Lake St, New York City, NY 10001"
141434,27in 4K Gaming Monitor,1,389.99,1/13/2019 19:03,"480 Lakeview St, San Francisco, CA 94016"
147360,AAA Batteries (4-pack),1,2.99,1/13/2019 19:03,"204 13th St, Boston, MA 02215"
144189,Wired Headphones,1,11.99,1/13/2019 19:05,"686 7th St, San Francisco, CA 94016"
148793,AAA Batteries (4-pack),3,2.99,1/13/2019 19:06,"373 Cedar St, Los Angeles, CA 90001"
141277,Bose SoundSport Headphones,1,99.99,1/13/2019 19:07,"370 Lakeview St, Austin, TX 73301"
144766,AA Batteries (4-pack),1,3.84,1/13/2019 19:11,"250 Cherry St, Dallas, TX 75001"
149850,iPhone,1,700,1/13/2019 19:21,"554 Church St, San Francisco, CA 94016"
143988,27in 4K Gaming Monitor,1,389.99,1/13/2019 19:24,"806 4th St, Atlanta, GA 30301"
145699,AAA Batteries (4-pack),1,2.99,1/13/2019 19:31,"507 North St, New York City, NY 10001"
148901,AAA Batteries (4-pack),1,2.99,1/13/2019 19:39,"445 Cedar St, Portland, ME 04101"
149503,Apple Airpods Headphones,1,150,1/13/2019 19:47,"366 West St, San Francisco, CA 94016"
141424,Apple Airpods Headphones,1,150,1/13/2019 19:49,"971 Walnut St, Atlanta, GA 30301"
148288,AAA Batteries (4-pack),1,2.99,1/13/2019 19:49,"986 7th St, New York City, NY 10001"
144847,Apple Airpods Headphones,1,150,1/13/2019 19:50,"18 14th St, San Francisco, CA 94016"
142992,27in 4K Gaming Monitor,1,389.99,1/13/2019 19:53,"808 Lakeview St, Los Angeles, CA 90001"
146246,AA Batteries (4-pack),4,3.84,1/13/2019 20:00,"104 Forest St, Dallas, TX 75001"
145609,AA Batteries (4-pack),1,3.84,1/13/2019 20:01,"9 Forest St, New York City, NY 10001"
148955,Lightning Charging Cable,1,14.95,1/13/2019 20:02,"858 Cherry St, New York City, NY 10001"
147218,Lightning Charging Cable,1,14.95,1/13/2019 20:03,"357 Willow St, New York City, NY 10001"
142866,USB-C Charging Cable,1,11.95,1/13/2019 20:05,"210 1st St, Austin, TX 73301"
145041,iPhone,1,700,1/13/2019 20:05,"250 West St, San Francisco, CA 94016"
145041,Lightning Charging Cable,1,14.95,1/13/2019 20:05,"250 West St, San Francisco, CA 94016"
146128,Lightning Charging Cable,1,14.95,1/13/2019 20:10,"981 5th St, San Francisco, CA 94016"
144913,Google Phone,1,600,1/13/2019 20:14,"3 Adams St, San Francisco, CA 94016"
145544,USB-C Charging Cable,1,11.95,1/13/2019 20:15,"229 7th St, San Francisco, CA 94016"
145925,Wired Headphones,1,11.99,1/13/2019 20:15,"767 Forest St, Los Angeles, CA 90001"
141602,27in FHD Monitor,1,149.99,1/13/2019 20:17,"170 6th St, Atlanta, GA 30301"
144198,Wired Headphones,2,11.99,1/13/2019 20:17,"178 14th St, Austin, TX 73301"
149073,USB-C Charging Cable,1,11.95,1/13/2019 20:20,"655 Forest St, Portland, OR 97035"
150096,USB-C Charging Cable,1,11.95,1/13/2019 20:22,"566 Dogwood St, Dallas, TX 75001"
143061,iPhone,1,700,1/13/2019 20:25,"265 Ridge St, Los Angeles, CA 90001"
144372,USB-C Charging Cable,1,11.95,1/13/2019 20:27,"787 Washington St, Dallas, TX 75001"
144278,AAA Batteries (4-pack),3,2.99,1/13/2019 20:28,"699 1st St, San Francisco, CA 94016"
141657,AAA Batteries (4-pack),1,2.99,1/13/2019 20:36,"990 Park St, Los Angeles, CA 90001"
146450,27in FHD Monitor,1,149.99,1/13/2019 20:36,"755 8th St, Los Angeles, CA 90001"
147134,Bose SoundSport Headphones,1,99.99,1/13/2019 20:45,"398 7th St, Dallas, TX 75001"
147665,USB-C Charging Cable,2,11.95,1/13/2019 20:46,"202 8th St, Austin, TX 73301"
143014,Bose SoundSport Headphones,1,99.99,1/13/2019 20:52,"742 Meadow St, San Francisco, CA 94016"
147039,Lightning Charging Cable,1,14.95,1/13/2019 20:52,"556 5th St, Atlanta, GA 30301"
143777,ThinkPad Laptop,1,999.99,1/13/2019 20:55,"716 Walnut St, San Francisco, CA 94016"
148390,27in FHD Monitor,1,149.99,1/13/2019 20:59,"114 Park St, New York City, NY 10001"
145197,Wired Headphones,1,11.99,1/13/2019 21:14,"959 River St, Los Angeles, CA 90001"
142852,AAA Batteries (4-pack),1,2.99,1/13/2019 21:19,"190 Washington St, Los Angeles, CA 90001"
146144,iPhone,1,700,1/13/2019 21:21,"726 2nd St, Dallas, TX 75001"
144839,Google Phone,1,600,1/13/2019 21:22,"742 Cedar St, New York City, NY 10001"
150321,iPhone,1,700,1/13/2019 21:24,"418 West St, Atlanta, GA 30301"
145952,AA Batteries (4-pack),2,3.84,1/13/2019 21:28,"706 Dogwood St, Atlanta, GA 30301"
149161,USB-C Charging Cable,1,11.95,1/13/2019 21:30,"938 Cherry St, San Francisco, CA 94016"
142016,AAA Batteries (4-pack),2,2.99,1/13/2019 21:47,"294 North St, San Francisco, CA 94016"
145401,Bose SoundSport Headphones,1,99.99,1/13/2019 21:47,"953 Sunset St, Los Angeles, CA 90001"
149231,Lightning Charging Cable,1,14.95,1/13/2019 21:48,"795 4th St, San Francisco, CA 94016"
148780,Apple Airpods Headphones,1,150,1/13/2019 21:53,"514 Maple St, Boston, MA 02215"
146814,AAA Batteries (4-pack),2,2.99,1/13/2019 22:12,"797 Dogwood St, Dallas, TX 75001"
145246,Apple Airpods Headphones,1,150,1/13/2019 22:16,"609 Center St, San Francisco, CA 94016"
146952,27in FHD Monitor,1,149.99,1/13/2019 22:19,"801 Lake St, San Francisco, CA 94016"
146952,27in 4K Gaming Monitor,1,389.99,1/13/2019 22:19,"801 Lake St, San Francisco, CA 94016"
143310,USB-C Charging Cable,1,11.95,1/13/2019 22:22,"295 Forest St, Seattle, WA 98101"
148859,Wired Headphones,1,11.99,1/13/2019 22:24,"904 2nd St, Los Angeles, CA 90001"
147136,Wired Headphones,1,11.99,1/13/2019 22:28,"119 Elm St, San Francisco, CA 94016"
150359,Macbook Pro Laptop,1,1700,1/13/2019 22:28,"769 7th St, San Francisco, CA 94016"
146949,34in Ultrawide Monitor,1,379.99,1/13/2019 22:31,"180 8th St, Boston, MA 02215"
146229,USB-C Charging Cable,1,11.95,1/13/2019 22:39,"66 South St, Los Angeles, CA 90001"
148274,Lightning Charging Cable,1,14.95,1/13/2019 22:41,"218 10th St, San Francisco, CA 94016"
144547,27in FHD Monitor,1,149.99,1/13/2019 22:47,"83 Elm St, New York City, NY 10001"
142292,AA Batteries (4-pack),2,3.84,1/13/2019 22:48,"768 Dogwood St, New York City, NY 10001"
147676,AAA Batteries (4-pack),1,2.99,1/13/2019 22:50,"451 7th St, Portland, OR 97035"
149642,AAA Batteries (4-pack),2,2.99,1/13/2019 22:51,"169 Jackson St, Dallas, TX 75001"
143896,Google Phone,1,600,1/13/2019 23:00,"753 River St, Austin, TX 73301"
142519,AAA Batteries (4-pack),1,2.99,1/13/2019 23:01,"429 14th St, Austin, TX 73301"
147066,Wired Headphones,1,11.99,1/13/2019 23:02,"937 Jackson St, Austin, TX 73301"
144013,USB-C Charging Cable,1,11.95,1/13/2019 23:05,"815 Ridge St, New York City, NY 10001"
142550,USB-C Charging Cable,1,11.95,1/13/2019 23:09,"272 Ridge St, San Francisco, CA 94016"
149198,AAA Batteries (4-pack),2,2.99,1/13/2019 23:14,"397 8th St, Portland, OR 97035"
148845,Apple Airpods Headphones,1,150,1/13/2019 23:21,"635 Johnson St, San Francisco, CA 94016"
149958,Flatscreen TV,1,300,1/13/2019 23:28,"994 Ridge St, Dallas, TX 75001"
148046,Macbook Pro Laptop,1,1700,1/13/2019 23:32,"105 West St, Dallas, TX 75001"
150339,AA Batteries (4-pack),2,3.84,1/13/2019 23:38,"508 Jackson St, New York City, NY 10001"
149251,iPhone,1,700,1/13/2019 23:46,"555 9th St, San Francisco, CA 94016"
145902,Bose SoundSport Headphones,1,99.99,1/13/2019 23:49,"671 14th St, San Francisco, CA 94016"
145276,27in FHD Monitor,1,149.99,1/13/2019 23:50,"328 11th St, Boston, MA 02215"
141314,Macbook Pro Laptop,1,1700,1/13/2019 23:51,"700 Jefferson St, New York City, NY 10001"
141572,AAA Batteries (4-pack),1,2.99,1/13/2019 23:51,"187 Dogwood St, Austin, TX 73301"
150360,AAA Batteries (4-pack),1,2.99,1/13/2019 23:59,"709 Lincoln St, San Francisco, CA 94016"
141728,AAA Batteries (4-pack),1,2.99,1/14/2019 0:00,"431 7th St, New York City, NY 10001"
148434,Wired Headphones,1,11.99,1/14/2019 0:03,"846 9th St, Los Angeles, CA 90001"
149876,Bose SoundSport Headphones,1,99.99,1/14/2019 0:09,"531 Washington St, Seattle, WA 98101"
142121,Wired Headphones,1,11.99,1/14/2019 0:25,"37 South St, Atlanta, GA 30301"
149232,AAA Batteries (4-pack),1,2.99,1/14/2019 0:30,"265 Jackson St, New York City, NY 10001"
143960,AA Batteries (4-pack),1,3.84,1/14/2019 0:34,"379 Park St, San Francisco, CA 94016"
141685,Wired Headphones,1,11.99,1/14/2019 0:38,"347 12th St, Austin, TX 73301"
149537,Wired Headphones,1,11.99,1/14/2019 0:46,"543 Cedar St, Dallas, TX 75001"
148051,AAA Batteries (4-pack),1,2.99,1/14/2019 0:50,"898 6th St, Boston, MA 02215"
142679,Macbook Pro Laptop,1,1700,1/14/2019 1:07,"440 Church St, Los Angeles, CA 90001"
149411,27in FHD Monitor,1,149.99,1/14/2019 1:20,"648 12th St, Los Angeles, CA 90001"
149413,Flatscreen TV,1,300,1/14/2019 1:32,"993 West St, Dallas, TX 75001"
147531,AAA Batteries (4-pack),3,2.99,1/14/2019 2:20,"165 Chestnut St, Seattle, WA 98101"
142216,AAA Batteries (4-pack),1,2.99,1/14/2019 2:44,"63 2nd St, San Francisco, CA 94016"
145601,AAA Batteries (4-pack),1,2.99,1/14/2019 2:54,"621 Lincoln St, Boston, MA 02215"
143393,Apple Airpods Headphones,1,150,1/14/2019 3:24,"197 Cedar St, Seattle, WA 98101"
143393,USB-C Charging Cable,1,11.95,1/14/2019 3:24,"197 Cedar St, Seattle, WA 98101"
147568,Apple Airpods Headphones,1,150,1/14/2019 3:33,"486 10th St, San Francisco, CA 94016"
147030,Apple Airpods Headphones,1,150,1/14/2019 5:29,"685 Ridge St, Los Angeles, CA 90001"
143523,AA Batteries (4-pack),1,3.84,1/14/2019 5:43,"561 Elm St, Los Angeles, CA 90001"
146182,Wired Headphones,1,11.99,1/14/2019 6:28,"703 Hill St, San Francisco, CA 94016"
145078,AA Batteries (4-pack),2,3.84,1/14/2019 6:29,"579 Highland St, Austin, TX 73301"
148069,27in 4K Gaming Monitor,1,389.99,1/14/2019 6:41,"962 Main St, San Francisco, CA 94016"
149709,Apple Airpods Headphones,1,150,1/14/2019 6:53,"439 Church St, Atlanta, GA 30301"
145804,Wired Headphones,1,11.99,1/14/2019 6:55,"901 11th St, Dallas, TX 75001"
148237,ThinkPad Laptop,1,999.99,1/14/2019 7:10,"330 Lincoln St, Boston, MA 02215"
144173,Wired Headphones,1,11.99,1/14/2019 7:33,"237 Spruce St, Los Angeles, CA 90001"
142453,Vareebadd Phone,1,400,1/14/2019 7:41,"869 Spruce St, Seattle, WA 98101"
142453,Bose SoundSport Headphones,1,99.99,1/14/2019 7:41,"869 Spruce St, Seattle, WA 98101"
146537,27in FHD Monitor,1,149.99,1/14/2019 7:45,"992 Meadow St, Los Angeles, CA 90001"
145589,Bose SoundSport Headphones,1,99.99,1/14/2019 7:48,"281 Adams St, Los Angeles, CA 90001"
149683,Flatscreen TV,1,300,1/14/2019 7:56,"59 11th St, Los Angeles, CA 90001"
142200,Flatscreen TV,1,300,1/14/2019 7:58,"381 Elm St, Seattle, WA 98101"
143319,AA Batteries (4-pack),1,3.84,1/14/2019 8:23,"694 Lake St, San Francisco, CA 94016"
148031,27in 4K Gaming Monitor,1,389.99,1/14/2019 8:36,"895 14th St, San Francisco, CA 94016"
149052,Apple Airpods Headphones,1,150,1/14/2019 8:48,"530 1st St, Atlanta, GA 30301"
146971,USB-C Charging Cable,1,11.95,1/14/2019 8:50,"275 Lakeview St, Seattle, WA 98101"
142559,AAA Batteries (4-pack),3,2.99,1/14/2019 8:55,"94 10th St, San Francisco, CA 94016"
149169,USB-C Charging Cable,1,11.95,1/14/2019 9:06,"629 Walnut St, San Francisco, CA 94016"
142358,Apple Airpods Headphones,1,150,1/14/2019 9:10,"14 Hill St, San Francisco, CA 94016"
142032,Flatscreen TV,1,300,1/14/2019 9:14,"173 Jackson St, San Francisco, CA 94016"
150146,iPhone,1,700,1/14/2019 9:18,"159 Adams St, Seattle, WA 98101"
142127,Wired Headphones,1,11.99,1/14/2019 9:20,"678 9th St, New York City, NY 10001"
149754,iPhone,1,700,1/14/2019 9:24,"304 Forest St, Austin, TX 73301"
143595,Bose SoundSport Headphones,1,99.99,1/14/2019 9:25,"889 Pine St, Boston, MA 02215"
146713,34in Ultrawide Monitor,1,379.99,1/14/2019 9:34,"64 Main St, Seattle, WA 98101"
146597,USB-C Charging Cable,1,11.95,1/14/2019 9:35,"655 Church St, Seattle, WA 98101"
143616,Flatscreen TV,1,300,1/14/2019 9:39,"214 Jefferson St, Atlanta, GA 30301"
144249,AA Batteries (4-pack),1,3.84,1/14/2019 9:41,"565 Center St, Los Angeles, CA 90001"
147924,Bose SoundSport Headphones,1,99.99,1/14/2019 10:01,"825 Spruce St, New York City, NY 10001"
145046,Lightning Charging Cable,1,14.95,1/14/2019 10:02,"609 Johnson St, Austin, TX 73301"
149921,AA Batteries (4-pack),1,3.84,1/14/2019 10:04,"423 Lakeview St, New York City, NY 10001"
149505,Google Phone,1,600,1/14/2019 10:06,"326 Pine St, Seattle, WA 98101"
141374,Wired Headphones,1,11.99,1/14/2019 10:12,"386 12th St, Boston, MA 02215"
146366,USB-C Charging Cable,1,11.95,1/14/2019 10:12,"726 Jackson St, Dallas, TX 75001"
141268,AA Batteries (4-pack),1,3.84,1/14/2019 10:13,"611 Elm St, New York City, NY 10001"
143768,Lightning Charging Cable,1,14.95,1/14/2019 10:15,"790 Pine St, Los Angeles, CA 90001"
142843,Bose SoundSport Headphones,1,99.99,1/14/2019 10:16,"937 9th St, Los Angeles, CA 90001"
148722,Lightning Charging Cable,2,14.95,1/14/2019 10:17,"325 Main St, Los Angeles, CA 90001"
150372,AAA Batteries (4-pack),3,2.99,1/14/2019 10:24,"262 Sunset St, Boston, MA 02215"
143075,27in 4K Gaming Monitor,1,389.99,1/14/2019 10:25,"301 Church St, Portland, OR 97035"
143957,27in FHD Monitor,1,149.99,1/14/2019 10:35,"321 Washington St, Atlanta, GA 30301"
145109,27in FHD Monitor,1,149.99,1/14/2019 10:37,"71 Chestnut St, Atlanta, GA 30301"
146303,Wired Headphones,1,11.99,1/14/2019 10:37,"137 Cedar St, Atlanta, GA 30301"
145283,Flatscreen TV,1,300,1/14/2019 10:38,"155 Walnut St, Los Angeles, CA 90001"
142666,Macbook Pro Laptop,1,1700,1/14/2019 10:42,"650 Johnson St, Los Angeles, CA 90001"
147419,Google Phone,1,600,1/14/2019 10:43,"330 Maple St, Portland, OR 97035"
145400,iPhone,1,700,1/14/2019 10:44,"702 Spruce St, San Francisco, CA 94016"
148436,USB-C Charging Cable,1,11.95,1/14/2019 10:46,"472 Forest St, Dallas, TX 75001"
142236,AAA Batteries (4-pack),1,2.99,1/14/2019 10:48,"61 12th St, Los Angeles, CA 90001"
143899,Lightning Charging Cable,1,14.95,1/14/2019 10:52,"159 7th St, Boston, MA 02215"
148172,Apple Airpods Headphones,1,150,1/14/2019 10:52,"757 5th St, San Francisco, CA 94016"
143388,Wired Headphones,1,11.99,1/14/2019 10:53,"90 2nd St, New York City, NY 10001"
142480,AAA Batteries (4-pack),1,2.99,1/14/2019 10:54,"708 Center St, Austin, TX 73301"
147865,20in Monitor,1,109.99,1/14/2019 11:00,"414 Center St, Portland, OR 97035"
144584,Google Phone,1,600,1/14/2019 11:04,"174 Jefferson St, Dallas, TX 75001"
144584,USB-C Charging Cable,1,11.95,1/14/2019 11:04,"174 Jefferson St, Dallas, TX 75001"
146006,Flatscreen TV,1,300,1/14/2019 11:11,"254 5th St, Los Angeles, CA 90001"
146006,AA Batteries (4-pack),2,3.84,1/14/2019 11:11,"254 5th St, Los Angeles, CA 90001"
147138,Bose SoundSport Headphones,1,99.99,1/14/2019 11:19,"936 Maple St, Portland, OR 97035"
144017,Lightning Charging Cable,1,14.95,1/14/2019 11:28,"583 South St, New York City, NY 10001"
142060,Lightning Charging Cable,1,14.95,1/14/2019 11:36,"754 13th St, New York City, NY 10001"
142874,AAA Batteries (4-pack),2,2.99,1/14/2019 11:37,"325 Church St, San Francisco, CA 94016"
145637,Wired Headphones,1,11.99,1/14/2019 11:48,"318 Willow St, Dallas, TX 75001"
141768,USB-C Charging Cable,1,11.95,1/14/2019 11:50,"780 Cherry St, Portland, ME 04101"
148135,AA Batteries (4-pack),2,3.84,1/14/2019 11:51,"697 1st St, Portland, OR 97035"
142930,Bose SoundSport Headphones,1,99.99,1/14/2019 12:00,"258 Walnut St, Portland, ME 04101"
